"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Day UpperBody","27 Jan 2026, 05:23","27 Jan 2026, 06:31","","Seated Cable Row - V Grip (Cable)",,"",2,"normal",48,10,,,
"Day UpperBody","27 Jan 2026, 05:23","27 Jan 2026, 06:31","","Seated Cable Row - V Grip (Cable)",,"",3,"failure",48,8,,,
"Day UpperBody","27 Jan 2026, 05:23","27 Jan 2026, 06:31","","Skullcrusher (Barbell)",,"",0,"normal",19.5,10,,,
"Day UpperBody","27 Jan 2026, 05:23","27 Jan 2026, 06:31","","Skullcrusher (Barbell)",,"",1,"normal",19.5,10,,,
"Day UpperBody","27 Jan 2026, 05:23","27 Jan 2026, 06:31","","Skullcrusher (Barbell)",,"",2,"normal",19.5,10,,,
"Day UpperBody","27 Jan 2026, 05:23","27 Jan 2026, 06:31","","Skullcrusher (Barbell)",,"",3,"failure",19.5,10,,,
"Day UpperBody","27 Jan 2026, 05:23","27 Jan 2026, 06:31","","Bicep Curl (Barbell)",,"",0,"normal",22,10,,,
"Day UpperBody","27 Jan 2026, 05:23","27 Jan 2026, 06:31","","Bicep Curl (Barbell)",,"",1,"normal",22,10,,,
"Day UpperBody","27 Jan 2026, 05:23","27 Jan 2026, 06:31","","Bicep Curl (Barbell)",,"",2,"normal",22,10,,,
"Day UpperBody","27 Jan 2026, 05:23","27 Jan 2026, 06:31","","Bicep Curl (Barbell)",,"",3,"failure",22,9,,,
"Day UpperBody","27 Jan 2026, 05:23","27 Jan 2026, 06:31","","Lateral Raise (Dumbbell)",,"",0,"normal",8,10,,,
"Day UpperBody","27 Jan 2026, 05:23","27 Jan 2026, 06:31","","Lateral Raise (Dumbbell)",,"",1,"normal",8,10,,,
"Day UpperBody","27 Jan 2026, 05:23","27 Jan 2026, 06:31","","Lateral Raise (Dumbbell)",,"",2,"normal",8,10,,,
"Day UpperBody","27 Jan 2026, 05:23","27 Jan 2026, 06:31","","Lateral Raise (Dumbbell)",,"",3,"failure",8,10,,,
"Day UpperBody","27 Jan 2026, 05:23","27 Jan 2026, 06:31","","Diamond Push Up",,"",0,"failure",,20,,,
"Day UpperBody","24 Jan 2026, 05:50","24 Jan 2026, 06:53","","Lat Pulldown (Cable)",,"",0,"normal",30,10,,,
"Day UpperBody","24 Jan 2026, 05:50","24 Jan 2026, 06:53","","Lat Pulldown (Cable)",,"",1,"normal",48,10,,,
"Day UpperBody","24 Jan 2026, 05:50","24 Jan 2026, 06:53","","Lat Pulldown (Cable)",,"",2,"normal",42,10,,,
"Day UpperBody","24 Jan 2026, 05:50","24 Jan 2026, 06:53","","Lat Pulldown (Cable)",,"",3,"normal",42,10,,,
"Day UpperBody","24 Jan 2026, 05:50","24 Jan 2026, 06:53","","Lat Pulldown (Cable)",,"",4,"failure",42,9,,,
"Day UpperBody","24 Jan 2026, 05:50","24 Jan 2026, 06:53","","Bench Press (Barbell)",,"",0,"normal",20,10,,,
"Day UpperBody","24 Jan 2026, 05:50","24 Jan 2026, 06:53","","Bench Press (Barbell)",,"",1,"normal",45,10,,,
"Day UpperBody","24 Jan 2026, 05:50","24 Jan 2026, 06:53","","Bench Press (Barbell)",,"",2,"normal",45,10,,,
"Day UpperBody","24 Jan 2026, 05:50","24 Jan 2026, 06:53","","Bench Press (Barbell)",,"",3,"failure",45,7,,,
"Day UpperBody","24 Jan 2026, 05:50","24 Jan 2026, 06:53","","Bench Press (Barbell)",,"",4,"failure",40,7,,,
"Day UpperBody","24 Jan 2026, 05:50","24 Jan 2026, 06:53","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",48,10,,,
"Day UpperBody","24 Jan 2026, 05:50","24 Jan 2026, 06:53","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",48,10,,,
"Day UpperBody","24 Jan 2026, 05:50","24 Jan 2026, 06:53","","Seated Cable Row - V Grip (Cable)",,"",2,"normal",48,10,,,
"Day UpperBody","24 Jan 2026, 05:50","24 Jan 2026, 06:53","","Seated Cable Row - V Grip (Cable)",,"",3,"failure",48,9,,,
"Day UpperBody","24 Jan 2026, 05:50","24 Jan 2026, 06:53","","Skullcrusher (Barbell)",,"",0,"normal",17,10,,,
"Day UpperBody","24 Jan 2026, 05:50","24 Jan 2026, 06:53","","Skullcrusher (Barbell)",,"",1,"normal",17,10,,,
"Day UpperBody","24 Jan 2026, 05:50","24 Jan 2026, 06:53","","Skullcrusher (Barbell)",,"",2,"normal",17,10,,,
"Day UpperBody","24 Jan 2026, 05:50","24 Jan 2026, 06:53","","Skullcrusher (Barbell)",,"",3,"failure",17,10,,,
"Day UpperBody","24 Jan 2026, 05:50","24 Jan 2026, 06:53","","Bicep Curl (Barbell)",,"",0,"normal",22,10,,,
"Day UpperBody","24 Jan 2026, 05:50","24 Jan 2026, 06:53","","Bicep Curl (Barbell)",,"",1,"normal",22,10,,,
"Day UpperBody","24 Jan 2026, 05:50","24 Jan 2026, 06:53","","Bicep Curl (Barbell)",,"",2,"normal",22,10,,,
"Day UpperBody","24 Jan 2026, 05:50","24 Jan 2026, 06:53","","Bicep Curl (Barbell)",,"",3,"failure",22,9,,,
"Day UpperBody","24 Jan 2026, 05:50","24 Jan 2026, 06:53","","Lateral Raise (Dumbbell)",,"",0,"normal",8,10,,,
"Day UpperBody","24 Jan 2026, 05:50","24 Jan 2026, 06:53","","Lateral Raise (Dumbbell)",,"",1,"normal",8,10,,,
"Day UpperBody","24 Jan 2026, 05:50","24 Jan 2026, 06:53","","Lateral Raise (Dumbbell)",,"",2,"normal",8,10,,,
"Day UpperBody","24 Jan 2026, 05:50","24 Jan 2026, 06:53","","Lateral Raise (Dumbbell)",,"",3,"failure",8,9,,,
"Day UpperBody","24 Jan 2026, 05:50","24 Jan 2026, 06:53","","Diamond Push Up",,"",0,"failure",,16,,,
"Day UpperBody","22 Jan 2026, 05:30","22 Jan 2026, 06:39","","Lat Pulldown (Cable)",,"",0,"normal",24,10,,,
"Day UpperBody","22 Jan 2026, 05:30","22 Jan 2026, 06:39","","Lat Pulldown (Cable)",,"",1,"normal",42,10,,,
"Day UpperBody","22 Jan 2026, 05:30","22 Jan 2026, 06:39","","Lat Pulldown (Cable)",,"",2,"normal",42,10,,,
"Day UpperBody","22 Jan 2026, 05:30","22 Jan 2026, 06:39","","Lat Pulldown (Cable)",,"",3,"normal",42,10,,,
"Day UpperBody","22 Jan 2026, 05:30","22 Jan 2026, 06:39","","Lat Pulldown (Cable)",,"",4,"failure",42,9,,,
"Day UpperBody","22 Jan 2026, 05:30","22 Jan 2026, 06:39","","Lat Pulldown (Cable)",,"",5,"failure",30,12,,,
"Day UpperBody","22 Jan 2026, 05:30","22 Jan 2026, 06:39","","Chest Press (Machine)",,"",0,"normal",51,10,,,
"Day UpperBody","22 Jan 2026, 05:30","22 Jan 2026, 06:39","","Chest Press (Machine)",,"",1,"normal",51,10,,,
"Day UpperBody","22 Jan 2026, 05:30","22 Jan 2026, 06:39","","Chest Press (Machine)",,"",2,"normal",51,10,,,
"Day UpperBody","22 Jan 2026, 05:30","22 Jan 2026, 06:39","","Chest Press (Machine)",,"",3,"normal",51,6,,,
"Day UpperBody","22 Jan 2026, 05:30","22 Jan 2026, 06:39","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",48,10,,,
"Day UpperBody","22 Jan 2026, 05:30","22 Jan 2026, 06:39","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",48,10,,,
"Day UpperBody","22 Jan 2026, 05:30","22 Jan 2026, 06:39","","Seated Cable Row - V Grip (Cable)",,"",2,"normal",48,9,,,
"Day UpperBody","22 Jan 2026, 05:30","22 Jan 2026, 06:39","","Seated Cable Row - V Grip (Cable)",,"",3,"failure",48,7,,,
"Day UpperBody","22 Jan 2026, 05:30","22 Jan 2026, 06:39","","Skullcrusher (Barbell)",,"",0,"normal",17,10,,,
"Day UpperBody","22 Jan 2026, 05:30","22 Jan 2026, 06:39","","Skullcrusher (Barbell)",,"",1,"normal",17,10,,,
"Day UpperBody","22 Jan 2026, 05:30","22 Jan 2026, 06:39","","Skullcrusher (Barbell)",,"",2,"normal",17,10,,,
"Day UpperBody","22 Jan 2026, 05:30","22 Jan 2026, 06:39","","Skullcrusher (Barbell)",,"",3,"failure",17,11,,,
"Day UpperBody","22 Jan 2026, 05:30","22 Jan 2026, 06:39","","Bicep Curl (Barbell)",,"",0,"normal",22,10,,,
"Day UpperBody","22 Jan 2026, 05:30","22 Jan 2026, 06:39","","Bicep Curl (Barbell)",,"",1,"normal",22,10,,,
"Day UpperBody","22 Jan 2026, 05:30","22 Jan 2026, 06:39","","Bicep Curl (Barbell)",,"",2,"normal",22,10,,,
"Day UpperBody","22 Jan 2026, 05:30","22 Jan 2026, 06:39","","Bicep Curl (Barbell)",,"",3,"failure",22,10,,,
"Day UpperBody","22 Jan 2026, 05:30","22 Jan 2026, 06:39","","Lateral Raise (Dumbbell)",,"",0,"normal",9,10,,,
"Day UpperBody","22 Jan 2026, 05:30","22 Jan 2026, 06:39","","Lateral Raise (Dumbbell)",,"",1,"normal",9,10,,,
"Day UpperBody","22 Jan 2026, 05:30","22 Jan 2026, 06:39","","Lateral Raise (Dumbbell)",,"",2,"normal",9,10,,,
"Day UpperBody","22 Jan 2026, 05:30","22 Jan 2026, 06:39","","Lateral Raise (Dumbbell)",,"",3,"failure",9,9,,,
"Day UpperBody","22 Jan 2026, 05:30","22 Jan 2026, 06:39","","Diamond Push Up",,"",0,"failure",,19,,,
"Day UpperBody","20 Jan 2026, 05:17","20 Jan 2026, 06:16","","Lat Pulldown (Cable)",,"",0,"normal",24,10,,,
"Day UpperBody","20 Jan 2026, 05:17","20 Jan 2026, 06:16","","Lat Pulldown (Cable)",,"",1,"normal",42,10,,,
"Day UpperBody","20 Jan 2026, 05:17","20 Jan 2026, 06:16","","Lat Pulldown (Cable)",,"",2,"normal",42,10,,,
"Day UpperBody","20 Jan 2026, 05:17","20 Jan 2026, 06:16","","Lat Pulldown (Cable)",,"",3,"normal",42,10,,,
"Day UpperBody","20 Jan 2026, 05:17","20 Jan 2026, 06:16","","Lat Pulldown (Cable)",,"",4,"failure",42,9,,,
"Day UpperBody","20 Jan 2026, 05:17","20 Jan 2026, 06:16","","Chest Press (Machine)",,"",0,"normal",11,10,,,
"Day UpperBody","20 Jan 2026, 05:17","20 Jan 2026, 06:16","","Chest Press (Machine)",,"",1,"normal",41,10,,,
"Day UpperBody","20 Jan 2026, 05:17","20 Jan 2026, 06:16","","Chest Press (Machine)",,"",2,"normal",41,10,,,
"Day UpperBody","20 Jan 2026, 05:17","20 Jan 2026, 06:16","","Chest Press (Machine)",,"",3,"normal",41,10,,,
"Day UpperBody","20 Jan 2026, 05:17","20 Jan 2026, 06:16","","Chest Press (Machine)",,"",4,"failure",51,10,,,
"Day UpperBody","20 Jan 2026, 05:17","20 Jan 2026, 06:16","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",48,10,,,
"Day UpperBody","20 Jan 2026, 05:17","20 Jan 2026, 06:16","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",48,10,,,
"Day UpperBody","20 Jan 2026, 05:17","20 Jan 2026, 06:16","","Seated Cable Row - V Grip (Cable)",,"",2,"normal",48,10,,,
"Day UpperBody","20 Jan 2026, 05:17","20 Jan 2026, 06:16","","Seated Cable Row - V Grip (Cable)",,"",3,"failure",48,9,,,
"Day UpperBody","20 Jan 2026, 05:17","20 Jan 2026, 06:16","","Skullcrusher (Barbell)",,"",0,"normal",17,10,,,
"Day UpperBody","20 Jan 2026, 05:17","20 Jan 2026, 06:16","","Skullcrusher (Barbell)",,"",1,"normal",17,10,,,
"Day UpperBody","20 Jan 2026, 05:17","20 Jan 2026, 06:16","","Skullcrusher (Barbell)",,"",2,"normal",17,10,,,
"Day UpperBody","20 Jan 2026, 05:17","20 Jan 2026, 06:16","","Skullcrusher (Barbell)",,"",3,"failure",17,11,,,
"Day UpperBody","20 Jan 2026, 05:17","20 Jan 2026, 06:16","","Bicep Curl (Barbell)",,"",0,"normal",22,10,,,
"Day UpperBody","20 Jan 2026, 05:17","20 Jan 2026, 06:16","","Bicep Curl (Barbell)",,"",1,"normal",22,10,,,
"Day UpperBody","20 Jan 2026, 05:17","20 Jan 2026, 06:16","","Bicep Curl (Barbell)",,"",2,"normal",22,10,,,
"Day UpperBody","20 Jan 2026, 05:17","20 Jan 2026, 06:16","","Bicep Curl (Barbell)",,"",3,"failure",22,9,,,
"Day UpperBody","20 Jan 2026, 05:17","20 Jan 2026, 06:16","","Lateral Raise (Dumbbell)",,"",0,"normal",8,10,,,
"Day UpperBody","20 Jan 2026, 05:17","20 Jan 2026, 06:16","","Lateral Raise (Dumbbell)",,"",1,"normal",8,10,,,
"Day UpperBody","20 Jan 2026, 05:17","20 Jan 2026, 06:16","","Lateral Raise (Dumbbell)",,"",2,"normal",8,10,,,
"Day UpperBody","20 Jan 2026, 05:17","20 Jan 2026, 06:16","","Lateral Raise (Dumbbell)",,"",3,"failure",8,9,,,
"Day UpperBody","20 Jan 2026, 05:17","20 Jan 2026, 06:16","","Diamond Push Up",,"",0,"failure",,20,,,
"Day UpperBody","17 Jan 2026, 05:35","17 Jan 2026, 06:40","","Lat Pulldown (Cable)",,"",0,"normal",24,10,,,
"Day UpperBody","17 Jan 2026, 05:35","17 Jan 2026, 06:40","","Lat Pulldown (Cable)",,"",1,"normal",42,10,,,
"Day UpperBody","17 Jan 2026, 05:35","17 Jan 2026, 06:40","","Lat Pulldown (Cable)",,"",2,"normal",42,10,,,
"Day UpperBody","17 Jan 2026, 05:35","17 Jan 2026, 06:40","","Lat Pulldown (Cable)",,"",3,"normal",42,10,,,
"Day UpperBody","17 Jan 2026, 05:35","17 Jan 2026, 06:40","","Lat Pulldown (Cable)",,"",4,"failure",42,9,,,
"Day UpperBody","17 Jan 2026, 05:35","17 Jan 2026, 06:40","","Bench Press (Barbell)",,"",0,"normal",20,10,,,
"Day UpperBody","17 Jan 2026, 05:35","17 Jan 2026, 06:40","","Bench Press (Barbell)",,"",1,"normal",45,10,,,
"Day UpperBody","17 Jan 2026, 05:35","17 Jan 2026, 06:40","","Bench Press (Barbell)",,"",2,"normal",45,10,,,
"Day UpperBody","17 Jan 2026, 05:35","17 Jan 2026, 06:40","","Bench Press (Barbell)",,"",3,"failure",40,10,,,
"Day UpperBody","17 Jan 2026, 05:35","17 Jan 2026, 06:40","","Bench Press (Barbell)",,"",4,"failure",40,10,,,
"Day UpperBody","17 Jan 2026, 05:35","17 Jan 2026, 06:40","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",48,10,,,
"Day UpperBody","17 Jan 2026, 05:35","17 Jan 2026, 06:40","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",48,9,,,
"Day UpperBody","17 Jan 2026, 05:35","17 Jan 2026, 06:40","","Seated Cable Row - V Grip (Cable)",,"",2,"normal",42,10,,,
"Day UpperBody","17 Jan 2026, 05:35","17 Jan 2026, 06:40","","Seated Cable Row - V Grip (Cable)",,"",3,"failure",42,10,,,
"Day UpperBody","17 Jan 2026, 05:35","17 Jan 2026, 06:40","","Skullcrusher (Barbell)",,"",0,"normal",17,10,,,
"Day UpperBody","17 Jan 2026, 05:35","17 Jan 2026, 06:40","","Skullcrusher (Barbell)",,"",1,"normal",17,10,,,
"Day UpperBody","17 Jan 2026, 05:35","17 Jan 2026, 06:40","","Skullcrusher (Barbell)",,"",2,"normal",17,10,,,
"Day UpperBody","17 Jan 2026, 05:35","17 Jan 2026, 06:40","","Skullcrusher (Barbell)",,"",3,"failure",17,9,,,
"Day UpperBody","17 Jan 2026, 05:35","17 Jan 2026, 06:40","","Bicep Curl (Barbell)",,"",0,"normal",22,10,,,
"Day UpperBody","17 Jan 2026, 05:35","17 Jan 2026, 06:40","","Bicep Curl (Barbell)",,"",1,"normal",22,10,,,
"Day UpperBody","17 Jan 2026, 05:35","17 Jan 2026, 06:40","","Bicep Curl (Barbell)",,"",2,"normal",22,10,,,
"Day UpperBody","17 Jan 2026, 05:35","17 Jan 2026, 06:40","","Bicep Curl (Barbell)",,"",3,"failure",22,8,,,
"Day UpperBody","17 Jan 2026, 05:35","17 Jan 2026, 06:40","","Lateral Raise (Dumbbell)",,"",0,"normal",8,10,,,
"Day UpperBody","17 Jan 2026, 05:35","17 Jan 2026, 06:40","","Lateral Raise (Dumbbell)",,"",1,"normal",8,10,,,
"Day UpperBody","17 Jan 2026, 05:35","17 Jan 2026, 06:40","","Lateral Raise (Dumbbell)",,"",2,"normal",8,10,,,
"Day UpperBody","17 Jan 2026, 05:35","17 Jan 2026, 06:40","","Lateral Raise (Dumbbell)",,"",3,"failure",8,10,,,
"Day UpperBody","17 Jan 2026, 05:35","17 Jan 2026, 06:40","","Diamond Push Up",,"",0,"failure",,18,,,
"Day UpperBody","15 Jan 2026, 04:28","15 Jan 2026, 05:38","","Lat Pulldown (Cable)",,"",0,"normal",24,10,,,
"Day UpperBody","15 Jan 2026, 04:28","15 Jan 2026, 05:38","","Lat Pulldown (Cable)",,"",1,"normal",42,10,,,
"Day UpperBody","15 Jan 2026, 04:28","15 Jan 2026, 05:38","","Lat Pulldown (Cable)",,"",2,"normal",42,10,,,
"Day UpperBody","15 Jan 2026, 04:28","15 Jan 2026, 05:38","","Lat Pulldown (Cable)",,"",3,"normal",42,10,,,
"Day UpperBody","15 Jan 2026, 04:28","15 Jan 2026, 05:38","","Lat Pulldown (Cable)",,"",4,"normal",42,10,,,
"Day UpperBody","15 Jan 2026, 04:28","15 Jan 2026, 05:38","","Chest Press (Machine)",,"",0,"normal",40,10,,,
"Day UpperBody","15 Jan 2026, 04:28","15 Jan 2026, 05:38","","Chest Press (Machine)",,"",1,"normal",40,10,,,
"Day UpperBody","15 Jan 2026, 04:28","15 Jan 2026, 05:38","","Chest Press (Machine)",,"",2,"normal",40,10,,,
"Day UpperBody","15 Jan 2026, 04:28","15 Jan 2026, 05:38","","Chest Press (Machine)",,"",3,"normal",40,12,,,
"Day UpperBody","15 Jan 2026, 04:28","15 Jan 2026, 05:38","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",48,10,,,
"Day UpperBody","15 Jan 2026, 04:28","15 Jan 2026, 05:38","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",48,10,,,
"Day UpperBody","15 Jan 2026, 04:28","15 Jan 2026, 05:38","","Seated Cable Row - V Grip (Cable)",,"",2,"normal",48,10,,,
"Day UpperBody","15 Jan 2026, 04:28","15 Jan 2026, 05:38","","Seated Cable Row - V Grip (Cable)",,"",3,"failure",42,12,,,
"Day UpperBody","15 Jan 2026, 04:28","15 Jan 2026, 05:38","","Skullcrusher (Barbell)",,"",0,"normal",17,10,,,
"Day UpperBody","15 Jan 2026, 04:28","15 Jan 2026, 05:38","","Skullcrusher (Barbell)",,"",1,"normal",17,10,,,
"Day UpperBody","15 Jan 2026, 04:28","15 Jan 2026, 05:38","","Skullcrusher (Barbell)",,"",2,"normal",17,10,,,
"Day UpperBody","15 Jan 2026, 04:28","15 Jan 2026, 05:38","","Skullcrusher (Barbell)",,"",3,"failure",17,9,,,
"Day UpperBody","15 Jan 2026, 04:28","15 Jan 2026, 05:38","","Bicep Curl (Barbell)",,"",0,"normal",19.5,10,,,
"Day UpperBody","15 Jan 2026, 04:28","15 Jan 2026, 05:38","","Bicep Curl (Barbell)",,"",1,"normal",19.5,10,,,
"Day UpperBody","15 Jan 2026, 04:28","15 Jan 2026, 05:38","","Bicep Curl (Barbell)",,"",2,"normal",19.5,10,,,
"Day UpperBody","15 Jan 2026, 04:28","15 Jan 2026, 05:38","","Bicep Curl (Barbell)",,"",3,"failure",19.5,12,,,
"Day UpperBody","15 Jan 2026, 04:28","15 Jan 2026, 05:38","","Lateral Raise (Dumbbell)",,"",0,"normal",8,10,,,
"Day UpperBody","15 Jan 2026, 04:28","15 Jan 2026, 05:38","","Lateral Raise (Dumbbell)",,"",1,"normal",8,10,,,
"Day UpperBody","15 Jan 2026, 04:28","15 Jan 2026, 05:38","","Lateral Raise (Dumbbell)",,"",2,"normal",8,10,,,
"Day UpperBody","15 Jan 2026, 04:28","15 Jan 2026, 05:38","","Lateral Raise (Dumbbell)",,"",3,"failure",8,10,,,
"Day UpperBody","15 Jan 2026, 04:28","15 Jan 2026, 05:38","","Diamond Push Up",,"",0,"failure",,15,,,
"Day UpperBody","13 Jan 2026, 05:26","13 Jan 2026, 06:23","","Bench Press (Barbell)",,"",0,"normal",20,10,,,
"Day UpperBody","13 Jan 2026, 05:26","13 Jan 2026, 06:23","","Bench Press (Barbell)",,"",1,"normal",45,10,,,
"Day UpperBody","13 Jan 2026, 05:26","13 Jan 2026, 06:23","","Bench Press (Barbell)",,"",2,"normal",45,10,,,
"Day UpperBody","13 Jan 2026, 05:26","13 Jan 2026, 06:23","","Bench Press (Barbell)",,"",3,"failure",45,8,,,
"Day UpperBody","13 Jan 2026, 05:26","13 Jan 2026, 06:23","","Bench Press (Barbell)",,"",4,"failure",40,10,,,
"Day UpperBody","13 Jan 2026, 05:26","13 Jan 2026, 06:23","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",18,10,,,
"Day UpperBody","13 Jan 2026, 05:26","13 Jan 2026, 06:23","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",48,10,,,
"Day UpperBody","13 Jan 2026, 05:26","13 Jan 2026, 06:23","","Seated Cable Row - V Grip (Cable)",,"",2,"normal",48,10,,,
"Day UpperBody","13 Jan 2026, 05:26","13 Jan 2026, 06:23","","Seated Cable Row - V Grip (Cable)",,"",3,"failure",48,10,,,
"Day UpperBody","13 Jan 2026, 05:26","13 Jan 2026, 06:23","","Seated Cable Row - V Grip (Cable)",,"",4,"failure",48,8,,,
"Day UpperBody","13 Jan 2026, 05:26","13 Jan 2026, 06:23","","Skullcrusher (Barbell)",,"",0,"normal",17,10,,,
"Day UpperBody","13 Jan 2026, 05:26","13 Jan 2026, 06:23","","Skullcrusher (Barbell)",,"",1,"normal",17,10,,,
"Day UpperBody","13 Jan 2026, 05:26","13 Jan 2026, 06:23","","Skullcrusher (Barbell)",,"",2,"normal",17,10,,,
"Day UpperBody","13 Jan 2026, 05:26","13 Jan 2026, 06:23","","Skullcrusher (Barbell)",,"",3,"failure",17,9,,,
"Day UpperBody","13 Jan 2026, 05:26","13 Jan 2026, 06:23","","Bicep Curl (Barbell)",,"",0,"normal",19.5,10,,,
"Day UpperBody","13 Jan 2026, 05:26","13 Jan 2026, 06:23","","Bicep Curl (Barbell)",,"",1,"normal",19.5,10,,,
"Day UpperBody","13 Jan 2026, 05:26","13 Jan 2026, 06:23","","Bicep Curl (Barbell)",,"",2,"normal",19.5,10,,,
"Day UpperBody","13 Jan 2026, 05:26","13 Jan 2026, 06:23","","Bicep Curl (Barbell)",,"",3,"failure",19.5,9,,,
"Day UpperBody","13 Jan 2026, 05:26","13 Jan 2026, 06:23","","Lateral Raise (Dumbbell)",,"",0,"normal",8,10,,,
"Day UpperBody","13 Jan 2026, 05:26","13 Jan 2026, 06:23","","Lateral Raise (Dumbbell)",,"",1,"normal",8,10,,,
"Day UpperBody","13 Jan 2026, 05:26","13 Jan 2026, 06:23","","Lateral Raise (Dumbbell)",,"",2,"normal",8,9,,,
"Day UpperBody","13 Jan 2026, 05:26","13 Jan 2026, 06:23","","Lateral Raise (Dumbbell)",,"",3,"failure",7,11,,,
"Day UpperBody","13 Jan 2026, 05:26","13 Jan 2026, 06:23","","Diamond Push Up",,"",0,"failure",,17,,,
"Day UpperBody","19 Dec 2025, 09:27","19 Dec 2025, 10:35","","Lat Pulldown (Cable)",,"",0,"normal",24,10,,,
"Day UpperBody","19 Dec 2025, 09:27","19 Dec 2025, 10:35","","Lat Pulldown (Cable)",,"",1,"normal",42,10,,,
"Day UpperBody","19 Dec 2025, 09:27","19 Dec 2025, 10:35","","Lat Pulldown (Cable)",,"",2,"normal",42,10,,,
"Day UpperBody","19 Dec 2025, 09:27","19 Dec 2025, 10:35","","Lat Pulldown (Cable)",,"",3,"normal",42,10,,,
"Day UpperBody","19 Dec 2025, 09:27","19 Dec 2025, 10:35","","Lat Pulldown (Cable)",,"",4,"normal",42,9,,,
"Day UpperBody","19 Dec 2025, 09:27","19 Dec 2025, 10:35","","Bench Press (Barbell)",,"",0,"normal",20,10,,,
"Day UpperBody","19 Dec 2025, 09:27","19 Dec 2025, 10:35","","Bench Press (Barbell)",,"",1,"normal",45,10,,,
"Day UpperBody","19 Dec 2025, 09:27","19 Dec 2025, 10:35","","Bench Press (Barbell)",,"",2,"normal",45,10,,,
"Day UpperBody","19 Dec 2025, 09:27","19 Dec 2025, 10:35","","Bench Press (Barbell)",,"",3,"normal",40,10,,,
"Day UpperBody","19 Dec 2025, 09:27","19 Dec 2025, 10:35","","Bench Press (Barbell)",,"",4,"failure",40,10,,,
"Day UpperBody","19 Dec 2025, 09:27","19 Dec 2025, 10:35","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",48,10,,,
"Day UpperBody","19 Dec 2025, 09:27","19 Dec 2025, 10:35","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",48,10,,,
"Day UpperBody","19 Dec 2025, 09:27","19 Dec 2025, 10:35","","Seated Cable Row - V Grip (Cable)",,"",2,"normal",48,10,,,
"Day UpperBody","19 Dec 2025, 09:27","19 Dec 2025, 10:35","","Seated Cable Row - V Grip (Cable)",,"",3,"failure",48,9,,,
"Day UpperBody","19 Dec 2025, 09:27","19 Dec 2025, 10:35","","Skullcrusher (Barbell)",,"",0,"normal",14.5,10,,,
"Day UpperBody","19 Dec 2025, 09:27","19 Dec 2025, 10:35","","Skullcrusher (Barbell)",,"",1,"normal",14.5,10,,,
"Day UpperBody","19 Dec 2025, 09:27","19 Dec 2025, 10:35","","Skullcrusher (Barbell)",,"",2,"normal",14.5,10,,,
"Day UpperBody","19 Dec 2025, 09:27","19 Dec 2025, 10:35","","Skullcrusher (Barbell)",,"",3,"failure",14.5,12,,,
"Day UpperBody","19 Dec 2025, 09:27","19 Dec 2025, 10:35","","Bicep Curl (Barbell)",,"",0,"normal",19.5,10,,,
"Day UpperBody","19 Dec 2025, 09:27","19 Dec 2025, 10:35","","Bicep Curl (Barbell)",,"",1,"normal",19.5,10,,,
"Day UpperBody","19 Dec 2025, 09:27","19 Dec 2025, 10:35","","Bicep Curl (Barbell)",,"",2,"normal",19.5,10,,,
"Day UpperBody","19 Dec 2025, 09:27","19 Dec 2025, 10:35","","Bicep Curl (Barbell)",,"",3,"failure",19.5,9,,,
"Day UpperBody","19 Dec 2025, 09:27","19 Dec 2025, 10:35","","Lateral Raise (Dumbbell)",,"",0,"normal",8,10,,,
"Day UpperBody","19 Dec 2025, 09:27","19 Dec 2025, 10:35","","Lateral Raise (Dumbbell)",,"",1,"normal",8,10,,,
"Day UpperBody","19 Dec 2025, 09:27","19 Dec 2025, 10:35","","Lateral Raise (Dumbbell)",,"",2,"normal",8,10,,,
"Day UpperBody","19 Dec 2025, 09:27","19 Dec 2025, 10:35","","Lateral Raise (Dumbbell)",,"",3,"normal",8,10,,,
"Day UpperBody","19 Dec 2025, 09:27","19 Dec 2025, 10:35","","Diamond Push Up",,"",0,"normal",,15,,,
